"dicer","diffcoex","ebcoexpress","ecf","entropy","ftgi","ggm-based","ldgm","magic","mindy","zscore"
0.0384615384615385,0.0628930817610063,0.010832769126608,0.128826530612245,0.153846153846154,0.0156862745098039,0,0.0448430493273543,0,0,0.1
0,0.0714285714285714,0.0116214720531267,0.14505893019039,0.277456647398844,0,0,0.00975609756097561,0,0,0
0,0.046242774566474,0.0125780431116985,0.187323943661972,0.168224299065421,0,0,0.0176991150442478,0,0,0.0209059233449477
0.0542005420054201,0.0140845070422535,0.0144741291849848,0.301502145922747,0.0795755968169761,0.0275482093663912,0.0157766714405874,0.0919540229885057,0,0,0.043956043956044
0,0,0.0089214953694269,0.18728323699422,0,0,0,0.012987012987013,0,0,0
0.0615690168818272,0.301994301994302,0.0479496562809946,0.353796445880452,0.364640883977901,0,0,0.0437397484964461,0.334168755221387,0,0.0539419087136929
0.589127686472819,0.610472541507024,0.00419936805626338,0.193036041539401,0.535269709543568,0,0,0.036144578313253,0.471299093655589,0,0.538384845463609
0.451550387596899,0.488441019561351,0.0128673586047659,0.157568604308055,0.538693467336683,0.527599486521181,0,0.171898355754858,0.530542986425339,0.486274509803922,0.554128440366973
0.051009564293305,0.0282051282051282,0.0191634581729086,0.132960413080895,0.104519774011299,0,0,0.0153374233128834,0.0580204778156997,0,0.0355871886120996
0.0283687943262411,0.0390243902439024,0.00704996903729815,0.2,0.557077625570776,0,0,0.121457489878543,0,0,0.104575163398693
0.327044025157233,0.206060606060606,0.00381346198024351,0.174863387978142,0.395604395604396,0,0,0.241545893719807,0.349397590361446,0,0.375757575757576
0,0.0517241379310345,0.0027332361516035,0.0859916782246879,0,0,0,0.0769230769230769,0,0,0
0.427382053654024,0.314782608695652,0.00961083403108959,0.195530726256983,0.392626728110599,0.177897574123989,0,0.233169129720854,0.416272469252602,0,0.443514644351464
0.0312907431551499,0.0139026812313803,0.0325502978532089,0.380675626589175,0.00262123197903014,0,0,0.0291187739463602,0,0,0.03125
0.116700201207243,0.192857142857143,0.0206117021276596,0.283150548354935,0.444444444444444,0,0,0.207386363636364,0.0217391304347826,0,0.230496453900709
0.125690607734807,0.139223560910308,0.0695778106602021,0.296935300794552,0.168484848484848,0.0245210727969349,0,0.0514172709294661,0.113924050632911,0.0303951367781155,0.13769123783032
0,0.00649350649350649,0.00810074155284516,0.171003717472119,0.038961038961039,0,0,0.0148423005565863,0,0,0.00732600732600733
0.107936507936508,0.0866290018832392,0.0123854573707182,0.266741699493528,0.122186495176849,0.0794701986754967,0,0.0641025641025641,0.113564668769716,0,0.107594936708861
0.39874739039666,0.407741935483871,0.00897712783950457,0.191019244476123,0.369515011547344,0.389677419354839,0,0.221797323135755,0.399014778325123,0.264797507788162,0.429313929313929
0.046195652173913,0.122222222222222,0.0176875887310002,0.209568733153639,0.140643623361144,0.0357142857142857,0,0.065015479876161,0.0437756497948016,0,0.0461329715061058
0,0,0.00876044253781892,0.351687388987567,0,0,0,0.0444444444444444,0,0,0
0.282320055904962,0.245398773006135,0.034604877061621,0.189217032967033,0.323308270676692,0.0099009900990099,0,0.0641613198900092,0.247058823529412,0,0.338709677419355
0,0.202614379084967,0.01612976303747,0.15702479338843,0,0,0,0.1,0.285714285714286,0,0.10762331838565
0.152,0.201224846894138,0.00932780235143126,0.192646063613806,0.28735632183908,0.0622568093385214,0,0.0779467680608365,0.154370034052213,0,0.194652406417112
0.275862068965517,0.138339920948617,0.00404373221506665,0.141277641277641,0.438775510204082,0,0,0.216666666666667,0.1375,0,0.288888888888889
0,0,0.0156650911546253,0.169671261930011,0,0,0,0.013840830449827,0,0,0.0263157894736842
0.0975609756097561,0.11150234741784,0.00997546683968289,0.191186143389608,0.2825,0.0169204737732657,0,0.0873287671232877,0.188905547226387,0,0.186629526462396
0,0.0333333333333333,0.000821880279439295,0.0978593272171254,0,0,0,0.3125,0,0,0.111111111111111
0.0607210626185958,0.187654320987654,0.00706379738193086,0.256481739615277,0.542261251372119,0,0,0.105017502917153,0,0,0.432503276539974
0.280701754385965,0.239119035133718,0.0151622204823648,0.256985852917105,0.324607329842932,0.00637450199203187,0,0.10958904109589,0.172456575682382,0,0.29673590504451
0.111888111888112,0.172607879924953,0.0103778274919215,0.187138482477033,0.33394495412844,0.0997624703087886,0,0.0475247524752475,0.154545454545455,0.112941176470588,0.161434977578475
0.0152671755725191,0.11340206185567,0.0138366585330845,0.223417459660736,0.220472440944882,0,0,0.115555555555556,0.174712643678161,0,0.063953488372093
0,0.401154401154401,0.0105220558478349,0.21218836565097,0.591387559808612,0,0,0.018957345971564,0,0.145785876993166,0.32183908045977
0.298896690070211,0.183773216031281,0.0100701951840772,0.215644820295983,0.231335436382755,0,0,0.216267942583732,0.206496519721578,0.0394922425952045,0.32618025751073
0.0388768898488121,0.0982986767485822,0.0388878793385426,0.161842105263158,0.124248496993988,0,0,0.0526893523600439,0,0,0.0993788819875776
0.227272727272727,0.0724946695095949,0.0101275524169267,0.188507145028884,0.235690235690236,0.206140350877193,0,0.123260437375746,0.267419962335217,0,0.271375464684015
0.11138014527845,0.217021276595745,0.0140744985673352,0.256277056277056,0.573208722741433,0.0778588807785888,0,0.0966010733452594,0.164319248826291,0,0.199095022624434
0.423469387755102,0.378859857482185,0.0131038312048862,0.214727722772277,0.393957703927492,0.25065274151436,0,0.109362054681027,0.41025641025641,0.205309734513274,0.482328482328482
0,0.016260162601626,0.00724073140552679,0.0884955752212389,0,0,0,0.0674157303370786,0.106382978723404,0,0.106382978723404
0.326142131979695,0.313864306784661,0.0140946392411809,0.26344676180022,0.40567066521265,0.117552334943639,0,0.101404056162246,0.248256624825662,0.0205479452054795,0.386691776522285
0.406173842404549,0.294964028776978,0.0101903798399706,0.189828202075183,0.329331046312178,0.232558139534884,0,0.172635445362718,0.421860019175455,0.0971128608923885,0.431588613406795
0.195979899497487,0.139622641509434,0.00755554690086266,0.162673392181589,0.267254038179148,0.0470324748040314,0,0.123727486296006,0.118873826903024,0,0.27479674796748
0,0.0173160173160173,0.00332225913621262,0.11522633744856,0,0,0,0,0,0,0
0.156697009102731,0.152950955943475,0.0270257085711498,0.157817541801115,0.144293317563572,0.0214067278287462,0,0.0531914893617021,0.24408014571949,0.0875331564986737,0.265529841656516
0,0.0280373831775701,0.0146255627413789,0.242523110386079,0.198614318706697,0,0,0.0719874804381847,0.0578947368421053,0,0.0680628272251309
0.31063829787234,0.169582772543742,0.007701661937576,0.138517618469016,0.30062630480167,0.109256449165402,0,0.170542635658915,0.254854368932039,0.0677506775067751,0.326139088729017
0.075,0.0487804878048781,0.00948180295775644,0.169729368526562,0.0695652173913043,0.0336448598130841,0,0.0618311533888228,0.0950819672131148,0,0.0646319569120287
0.182795698924731,0.214411247803163,0.0411719647644581,0.202375296912114,0.320197044334975,0.181467181467181,0,0.105642256902761,0.204460966542751,0,0.258741258741259
0.0566393958464443,0.155339805825243,0.00325732899022801,0.080040020010005,0.167272727272727,0,0,0.164556962025316,0,0,0.193877551020408
0.486873508353222,0.214822771213749,0.00127454956259776,0.131106988249845,0.363937138130687,0.0233100233100233,0,0.23240589198036,0.450885668276973,0,0.512
0.571428571428571,0.473429951690821,0.00509097765626473,0.259818731117825,0.388235294117647,0,0,0.151898734177215,0.484536082474227,0,0.565022421524664
0.0373831775700935,0.148727984344423,0.00824117771360146,0.1632,0.196007259528131,0,0,0.0614250614250614,0.0504587155963303,0,0.0684931506849315
0.224066390041494,0.36039603960396,0.00658690684231752,0.109055118110236,0.291390728476821,0.244897959183673,0,0.148148148148148,0.30566534914361,0.250728862973761,0.2925
0,0,0.000544538730317194,0.0641025641025641,0,0,0,0,0,0,0
0.110497237569061,0.0342812621737437,0.0206286132350199,0.350987000481464,0.0494464944649447,0.0311995696611081,0,0.0821786908743431,0.105999263894001,0,0.0736148779542813
0.360153256704981,0.292598967297762,0.00805643215147578,0.224719101123595,0.320297951582868,0.0473684210526316,0,0.16030534351145,0.0526315789473684,0,0.332089552238806
0,0.111675126903553,0.0107397756882293,0.227157360406091,0.492753623188406,0,0,0.032520325203252,0,0,0.122033898305085
0.0252808988764045,0.00245098039215686,0.011145433942348,0.188509200150207,0.328678839957035,0,0,0.183127572016461,0.154450261780105,0,0.123847167325428
0.123287671232877,0.115485564304462,0.00703096089798939,0.157506702412869,0.104234527687296,0.129032258064516,0,0.0615384615384615,0.136518771331058,0.123287671232877,0.124137931034483
0.160756501182033,0.118705035971223,0.0191387559808612,0.379848866498741,0.312252964426877,0.0466321243523316,0,0.148837209302326,0,0,0.150485436893204
0,0.165217391304348,0.00768049155145929,0.308243727598566,0.569230769230769,0,0,0.0118343195266272,0,0,0
0.254783484390735,0.166351606805293,0.0338916411103248,0.169355736063202,0.286658405617513,0.054590570719603,0,0.0554272517321016,0.298898793917147,0.0051063829787234,0.269884805266045
0.267106347897774,0.188834154351396,0.014844066780671,0.260679611650485,0.325264750378215,0.12280701754386,0,0.0869565217391304,0.264680105170903,0.0549199084668192,0.302876480541455
0.290196078431373,0.201388888888889,0.00560481462764736,0.164127764127764,0.490463215258856,0,0,0.0782918149466192,0.366300366300366,0,0.406666666666667
0.197236180904523,0.24700693131695,0.0180393929122886,0.20204241948154,0.174091843728581,0.0119250425894378,0,0.0193392425463336,0.210752688172043,0.0225890529973936,0.280024891101431
0.415017757483511,0.333155365723438,0.0115667605573465,0.297845691382766,0.672579453067258,0.0587823652904129,0,0.0732177263969171,0.371822033898305,0,0.525991189427313
0.0821596244131455,0.0950384346610762,0.0168590800806304,0.226798609253811,0.150156412930136,0,0,0.0667539267015707,0.0860702151755379,0,0.101382488479263
0.6,0.528,0.00428571428571429,0.142640364188164,0.546875,0,0,0.222222222222222,0.504854368932039,0,0.59504132231405
0,0.197860962566845,0.00519829915299643,0.113887750921753,0.214285714285714,0,0,0.0735294117647059,0.0952380952380952,0,0.177777777777778
0.0335899230230931,0.0938833570412518,0.0336665855937736,0.2620886981402,0.131979695431472,0,0,0.0393700787401575,0.0809716599190283,0,0.0594333102971666
0.322946175637394,0.429109159347553,0.0160086200261679,0.175950274922305,0.257383966244726,0.421319796954315,0,0.0373134328358209,0.28951367781155,0.333086602516654,0.366482504604052
0.093854748603352,0.0740740740740741,0.0143258224749838,0.184499865915795,0.0664112388250319,0.076158940397351,0,0.0566037735849057,0.0774193548387097,0,0.0750670241286863
0.680851063829787,0.666666666666667,0,0.277777777777778,0.531914893617021,0,0.00452447742285766,0.666666666666667,0,0,0.814814814814815
0.133333333333333,0.294193548387097,0.0117006926446294,0.289392378990731,0.19047619047619,0.00433839479392625,0,0.16489988221437,0.18426103646833,0,0.194392523364486
0.274415817855003,0.341361256544503,0.015508140186817,0.229547497752472,0.38745574102175,0.132319391634981,0,0.117837837837838,0.342265529841657,0.0695652173913043,0.352224253503961
0.0204081632653061,0.0591497227356747,0.0127074163428424,0.229156010230179,0.0305343511450382,0,0,0.0174216027874564,0.0884520884520884,0,0.0403022670025189
0,0,0.0140515222482436,0.27906976744186,0,0,0.0140489913544669,0,0,0,0
0.127259580621837,0.444444444444444,0,0.0906148867313916,0.274590163934426,0,0,0.148760330578512,0.504587155963303,0,0.483870967741935
0.151232876712329,0.16,0.02270679401694,0.0752300920368147,0.259077526987242,0.223655913978495,0,0.097323600973236,0.155794806839772,0.158931977113795,0.154994259471871
0,0.218965517241379,0.00955193408436326,0.363363363363363,0.454545454545455,0,0,0.0513761467889908,0.0814249363867685,0,0.328482328482329
0.308560677328316,0.181174805378627,0.00900227299916258,0.247942130207034,0.344827586206897,0.0439024390243902,0,0.132606721162579,0.185226019845645,0,0.293069306930693
0.096128170894526,0.130434782608696,0.0277419046252451,0.2744669218152,0.19838523644752,0.0402877697841727,0,0.0960809102402023,0.0879120879120879,0.0432900432900433,0.17910447761194
0,0.0157068062827225,0.00625387090439433,0.146927871772039,0.0343347639484979,0,0,0.0362694300518135,0,0,0
0.243285939968404,0.486413043478261,0.00988007306806449,0.265804597701149,0.551876379690949,0,0,0.155059132720105,0.306930693069307,0.225402504472272,0.450070323488045
0.351304347826087,0.376068376068376,0.0118393234672304,0.247933884297521,0.696252465483235,0.439285714285714,0,0.277777777777778,0.114285714285714,0.236252545824847,0.562596599690881
0.541424802110818,0.539298669891173,0.0141665006529871,0.246412803532009,0.484599589322382,0.457337883959044,0,0.29845313921747,0.554938956714761,0,0.629164391043146
0.212996389891697,0.19327731092437,0.0054619936276741,0.0898876404494382,0.262833675564682,0,0,0.11038961038961,0.311614730878187,0,0.283076923076923
0.140575079872204,0.0195694716242661,0.0126917894553831,0.216342933690556,0.106617647058824,0,0,0.0530035335689046,0,0,0.0089086859688196
0.608695652173913,0.426309378806334,0.00310394428041487,0.271927162367223,0.726637554585153,0,0,0.284077892325315,0.622549019607843,0.128,0.642691415313225
0.110900473933649,0.108440469536054,0.0381591562799617,0.11982324529853,0.0835913312693498,0.0909803921568627,0.0599982405208058,0.0602150537634409,0.119805720453319,0.0623003194888179,0.119294605809129
0.124137931034483,0.158295281582953,0.022408709457927,0.292232482346551,0.161550888529887,0,0,0.0464516129032258,0.155143338954469,0.0711743772241993,0.16
0.353276353276353,0.471739130434783,0.0148898517117227,0.201570125185657,0.198857142857143,0.303030303030303,0,0.130486358244365,0.477434679334917,0,0.456804733727811
0.074964639321075,0.275974025974026,0.0291313656242566,0.193780593147135,0.331995987963892,0,0,0.0890840652446675,0.30984274898078,0,0.253609541745135
0.432741116751269,0.591578947368421,0.00563430401518297,0.239547466797836,0.546916890080429,0.447368421052632,0,0.0337837837837838,0.569243840271878,0.539583333333333,0.593692022263451
0.0238095238095238,0.0189125295508274,0.0290959913601423,0.185480486781368,0.402414486921529,0,0,0.041343669250646,0.0130718954248366,0,0.00634920634920635
0.241509433962264,0.179063360881543,0.0105604186785458,0.179775280898876,0.305882352941176,0,0,0.137328339575531,0.216634429400387,0,0.250922509225092
0.36875,0.335745296671491,0.00853548966756514,0.212273011897307,0.423556058890147,0.11336032388664,0,0.220064724919094,0.446215139442231,0,0.420512820512821
0.232793522267206,0.273291925465839,0.0325452128730817,0.283665105386417,0.322061191626409,0.0160295930949445,0,0.199442119944212,0.218993253762325,0.149714285714286,0.285853658536585
0.353398058252427,0.211284513805522,0.00573197822308675,0.17689627445725,0.347140039447732,0.047244094488189,0,0.161832061068702,0.341747572815534,0,0.355140186915888
0,0.0512820512820513,0.00397369142230748,0.161172161172161,0.0650406504065041,0,0,0.0530973451327434,0,0,0.0338983050847458
0.00672268907563025,0.0837837837837838,0.020050594959243,0.245896562403221,0.184659090909091,0,0,0.0160550458715596,0.00676818950930626,0,0.0197693574958814
0,0.0275229357798165,0.00805887540674513,0.148148148148148,0.0466666666666667,0.03584229390681,0,0.0256410256410256,0.034965034965035,0,0.0353356890459364
0,0,0.00964996295426207,0.273432835820896,0.00643086816720257,0,0,0.0926916221033868,0.0512820512820513,0,0.0262295081967213
0.271944922547332,0.127086007702182,0.00986289778811957,0.307692307692308,0.394658753709199,0.0399201596806387,0,0.10632183908046,0.23716814159292,0,0.34185303514377
0,0,0.0311498554557067,0.367509986684421,0,0,0,0.0261058738216099,0,0,0
0.375908618899273,0.397037037037037,0.0122253720765415,0.214980544747082,0.5249343832021,0,0,0.108108108108108,0.49740932642487,0,0.478097622027534
0.467052023121387,0.347938144329897,0.0174461376773516,0.254325259515571,0.565557729941292,0,0,0.146634615384615,0.515736040609137,0,0.508888888888889
0.0551248923341947,0.202954399486191,0.0166406656266251,0.244782454899186,0.316856780735108,0.0331877729257642,0,0.0797385620915033,0.0342759211653813,0,0.20516717325228
0.203389830508475,0.208232445520581,0.00803413546551857,0.151428571428571,0.310280373831776,0,0,0.103448275862069,0,0,0.302702702702703
0.150882825040128,0.342075256556442,0.0181890818508683,0.254940711462451,0.393103448275862,0.0484429065743945,0,0.163758389261745,0.180685358255452,0,0.312412831241283
0,0.0146252285191956,0.0286068523390487,0.25830258302583,0.00811359026369168,0,0,0.0194805194805195,0,0,0.00824742268041237
0,0,0.000728564273029461,0.285012285012285,0,0,0,0.2,0,0,0.235294117647059
0,0.0333333333333333,0.00386701616879915,0.186951066499373,0.13903743315508,0,0,0.0479041916167665,0,0,0.0689655172413793
0,0.0152788388082506,0.0270236920039487,0.353377876763177,0.00873362445414847,0.00879120879120879,0,0.0192,0.0448,0,0.0217391304347826
