"dicer","diffcoex","ebcoexpress","ecf","entropy","ftgi","ggm-based","ldgm","magic","mindy","zscore"
0.115384615384615,0.0456273764258555,0.000947166585810983,0.0257009345794393,0.12,0.108108108108108,0,0.0632183908045977,0.105769230769231,0,0.12280701754386
0,0.0333333333333333,0.000595074613201501,0.0200803212851406,0.0740740740740741,0,0,0.0153846153846154,0,0,0.0909090909090909
0.0217391304347826,0.00843881856540084,0.00253490219817638,0.0410858400586941,0.0597014925373134,0,0,0.010840108401084,0.0227272727272727,0,0.0384615384615385
0,0.0174672489082969,0.00189142604371635,0.0383480825958702,0.0645161290322581,0.0555555555555556,0,0.0176991150442478,0.0506329113924051,0,0.0526315789473684
0,0,0.0014524064559467,0.0451021846370684,0,0,0,0.0327868852459016,0.0714285714285714,0,0
0.125786163522013,0.0193661971830986,0.00138270291830087,0.0407569141193595,0.142857142857143,0.10126582278481,0,0.0437956204379562,0.0979020979020979,0,0.137254901960784
0,0,0.00204680357508358,0.0324797001873829,0,0,0,0.00275103163686382,0,0,0
0.0830324909747292,0.075187969924812,0.00117291469301214,0.0259249257358898,0.0926430517711172,0,0,0.0544747081712062,0.0991735537190083,0,0.0820512820512821
0.0567685589519651,0.0704607046070461,0.00171830532137679,0.0222149624305782,0.0682926829268293,0,0,0.0470588235294118,0.055363321799308,0,0.0486815415821501
0.0613026819923372,0.091324200913242,0.00314642094617373,0.0530079932688262,0.135693215339233,0.0326530612244898,0,0.0380952380952381,0.0449438202247191,0,0.129807692307692
0.133333333333333,0.0618556701030928,0.0020459765677778,0.0350877192982456,0.0759493670886076,0,0,0.0326530612244898,0,0,0.158940397350993
0.0886075949367089,0.087378640776699,0.00304124691123361,0.0396732788798133,0.0938271604938272,0.0353982300884956,0,0.0571428571428571,0.0903954802259887,0,0.126984126984127
0,0.0166666666666667,0.00306353777342075,0.0413555427914991,0.0303030303030303,0,0,0.0105820105820106,0,0,0.0344827586206897
0,0,0.000182340338241327,0.0557103064066852,0,0,0,0.0952380952380952,0,0,0.1
0,0.0210526315789474,0.000675965525758186,0.0424948594928033,0.115384615384615,0,0,0.0402010050251256,0,0,0.102564102564103
0,0.00227531285551763,0.00112549240292628,0.0305343511450382,0.0714285714285714,0.08,0,0.0205128205128205,0.0205128205128205,0,0.133333333333333
0.140127388535032,0.121546961325967,0.00141894288754878,0.0353679406731318,0.0902255639097744,0.148148148148148,0,0.0621761658031088,0.146666666666667,0.102564102564103,0.136645962732919
0.049244060475162,0.0695333943275389,0.000933758101724706,0.0251911830859199,0.0531849103277675,0.0621963070942663,0,0.0583941605839416,0.0673758865248227,0.054320987654321,0.0672926447574335
0.101604278074866,0.0843091334894614,0.0020911634215955,0.0422322775263952,0.115606936416185,0.0669856459330144,0,0.0620842572062084,0.105540897097625,0.0470588235294118,0.102564102564103
0,0.0136986301369863,0.00233914575612127,0.0379173740803622,0.054421768707483,0,0,0.0235756385068762,0,0,0
0,0.0636942675159236,0.00159362549800797,0.0536456365697015,0.0975609756097561,0,0,0.050761421319797,0,0,0.0843373493975904
0.149253731343284,0.115384615384615,0.000909421607857403,0.0443349753694581,0.129032258064516,0,0,0.0689655172413793,0.138888888888889,0,0.181818181818182
0.036036036036036,0.020979020979021,0.00237760050054747,0.0198274279419864,0.0141643059490085,0,0.00339537985812163,0.04,0.0680272108843537,0,0.0446927374301676
0.0970873786407767,0.0527704485488127,0.00182645525971879,0.0422129836904381,0.161073825503356,0.0256410256410256,0,0.0562659846547315,0.172043010752688,0,0.117647058823529
0.140350877192982,0.0714285714285714,0.00125243749702744,0.0347316193053676,0.120603015075377,0.0298507462686567,0,0.0691358024691358,0.118918918918919,0,0.138461538461538
0.08203125,0.0324074074074074,0.00195783940352947,0.0274678111587983,0.041958041958042,0.0555555555555556,0,0.0528846153846154,0.0441176470588235,0.0680272108843537,0.046242774566474
0.0765027322404372,0.0254335260115607,0.00199961545856566,0.0193365560926821,0.0820512820512821,0.0720720720720721,0,0.0549450549450549,0.0789473684210526,0,0.0923076923076923
0.0495626822157434,0.0434153400868307,0.000822579815947766,0.0201511335012594,0.045859872611465,0,0,0.0307692307692308,0.0403587443946188,0,0.0397022332506203
0,0,0.00179634337560322,0.0471976401179941,0,0,0,0.0171428571428571,0,0,0
0.113636363636364,0.126582278481013,0.00173089186480824,0.0618556701030928,0.159420289855072,0,0,0.0727272727272727,0.103703703703704,0.0923076923076923,0.173228346456693
0.087378640776699,0.0458015267175573,0.00133117809261196,0.0389166447541415,0.109689213893967,0.0754716981132075,0,0.043613707165109,0.136200716845878,0,0.138138138138138
0,0.0689655172413793,0.00258167014199186,0.0327102803738318,0,0,0,0.0307692307692308,0,0,0
0.115183246073298,0.068421052631579,0.00136039905038811,0.0301475304682489,0.0705882352941176,0,0,0.0606060606060606,0.103896103896104,0.0828402366863905,0.0858369098712446
0.0813008130081301,0.0561797752808989,0.00149112778965157,0.0306871247498332,0.133333333333333,0,0,0.0898876404494382,0.0983606557377049,0,0.0884955752212389
0,0.0263157894736842,0,0.0128205128205128,0.0833333333333333,0,0,0,0,0,0.133333333333333
0.0756013745704467,0.0671641791044776,0.0037384448069603,0.0363636363636364,0.0588235294117647,0,0,0.0113636363636364,0.0606060606060606,0.0347826086956522,0.0817610062893082
0.0481792717086835,0.0884955752212389,0.00202002064909997,0.025378233284529,0.0892018779342723,0.0925619834710744,0,0.0646651270207852,0.109375,0,0.0920245398773006
0,0,0.00132619929574244,0.0261096605744125,0,0,0,0.00576368876080692,0,0,0
0.0463065049614112,0.0253164556962025,0.00275231882861311,0.0329995448338644,0.0376249265138154,0.0311526479750779,0,0.031936127744511,0.0630914826498423,0,0.055962691538974
0.0251949610077984,0.0543717854518736,0.00279708425156806,0.0205233453052848,0.0498072932107916,0.0748162992651971,0,0.0421836228287841,0.0412601059381098,0.0345224395857307,0.0377886634009797
0.0473372781065089,0.0538720538720539,0.000283996781369811,0.0152990264255911,0.0516129032258065,0.0714285714285714,0,0.0327868852459016,0.048951048951049,0.0338983050847458,0.0479041916167665
0.107692307692308,0.10762331838565,0.00196526999431914,0.0564042303172738,0.126126126126126,0,0,0.0427807486631016,0.136842105263158,0.0388349514563107,0.162679425837321
0.0972222222222222,0.05625,0.00243952022768855,0.0267882587631804,0.0704845814977974,0.102189781021898,0,0.123076923076923,0.0494148244473342,0,0.103359173126615
0.0992092020129403,0.143576826196474,0.000619302897176366,0.0345164441549984,0.11645101663586,0.155251141552511,0,0.162393162393162,0.158024691358025,0.161228406909789,0.137313432835821
0.0826086956521739,0.0606060606060606,0.00152280750328788,0.0270111567821491,0.075036075036075,0.0535714285714286,0,0.0457516339869281,0.0701754385964912,0,0.0738461538461539
0.0821917808219178,0.0898203592814371,0.00192625952955859,0.0439828955406231,0.135678391959799,0.0204081632653061,0,0.0417633410672854,0.0547945205479452,0,0.104838709677419
0.08,0.08,0.00179377744788767,0.0346820809248555,0,0,0,0.046875,0.127659574468085,0,0.127659574468085
0.222222222222222,0.0446428571428571,0.000735902860822371,0.0230073952341824,0.256410256410256,0.133333333333333,0,0.0784313725490196,0.285714285714286,0,0.27027027027027
0.0382165605095541,0.0247524752475248,0.00448704874566592,0.0531032193826751,0.0856031128404669,0.03125,0,0.0186915887850467,0.028169014084507,0,0.0394736842105263
0.0727272727272727,0.0451977401129944,0.00118626307360762,0.0214142315413785,0.0714285714285714,0,0,0.101694915254237,0.0648379052369077,0,0.0683760683760684
0.0909090909090909,0.0672268907563025,0.00203769740193581,0.0431432973805855,0.106666666666667,0.0754716981132075,0,0.0336134453781513,0,0.0677966101694915,0.125
0.0774907749077491,0.0823798627002288,0.00324527289794824,0.0381768601480327,0.0901213171577123,0.0633802816901408,0,0.0175879396984925,0.10062893081761,0.0384615384615385,0.0984251968503937
0.0806451612903226,0.0546448087431694,0.00146370672639773,0.0268299795858851,0.0601503759398496,0,0,0.0701754385964912,0.0347826086956522,0,0.038961038961039
0.134453781512605,0.0902255639097744,0.0013719049691981,0.031055900621118,0.140161725067385,0.0263157894736842,0,0.0482758620689655,0.148648648648649,0,0.157303370786517
0.0697674418604651,0.0471698113207547,0.00156935148857604,0.0392523364485981,0.0879120879120879,0,0,0.0213333333333333,0.121212121212121,0,0.0652173913043478
0.0806451612903226,0.115606936416185,0.00112306419198487,0.0326894502228826,0.0991735537190083,0.0991735537190083,0,0.0345821325648415,0.105263157894737,0,0.125748502994012
0.0872323552735924,0.062415196743555,0.00106854730993215,0.015773964291905,0.0945319740500463,0.114728682170543,0,0.0535714285714286,0.10625,0.0904684975767367,0.098744769874477
0,0.0259403372243839,0.00452589641434263,0.0425531914893617,0.0555555555555556,0.0126582278481013,0,0.0242424242424242,0.0228571428571429,0,0.037593984962406
0,0.030379746835443,0.00146754719498366,0.0319666435024322,0.0766773162939297,0.0615384615384615,0,0.0266666666666667,0.025,0,0.0833333333333333
0,0,0.00128617363344051,0,0,0,0,0,0,0,0
0.0738916256157636,0.0549450549450549,0.00375809721604114,0.0302685480200273,0.0585823081429408,0.0377358490566038,0,0.0627450980392157,0.0680100755667506,0,0.0812685827552032
0.0606060606060606,0.0319148936170213,0.00103043917317561,0.0295230885692657,0.0677966101694915,0,0,0.0199203187250996,0.111111111111111,0,0.0493827160493827
0.198198198198198,0.123076923076923,0.00115019148074083,0.0595632031767042,0.160714285714286,0,0,0.0718562874251497,0.135922330097087,0,0.167832167832168
0,0,0.00110331300376965,0.0266666666666667,0.177777777777778,0,0,0.0196078431372549,0,0,0
0,0,0.00183772856749058,0.0576368876080692,0,0,0.00183688464364438,0,0,0,0
0.107936507936508,0.0161290322580645,0.00101313456598039,0.0300237029233605,0.0907441016333938,0.0380952380952381,0,0.0484171322160149,0.104,0.0208333333333333,0.096
0.09375,0.016597510373444,0.00135853652823648,0.0279617365710081,0.0697674418604651,0,0,0.0397350993377483,0.0588235294117647,0,0.0983606557377049
0,0,0.00109252304540799,0.0276134122287968,0.0512820512820513,0,0,0,0,0,0
0.0220125786163522,0.0051413881748072,0.00237803559847229,0.021703743895822,0.0439844760672704,0,0,0.0129032258064516,0.0230769230769231,0,0.0188323917137476
0,0.00379506641366224,0.00268357791556616,0.0334928229665072,0.073394495412844,0,0,0.0081799591002045,0,0,0
0.0493150684931507,0.0685358255451713,0.000405362364999855,0.0194174757281553,0.0566448801742919,0,0,0.0306122448979592,0.0470588235294118,0,0.063768115942029
0.118279569892473,0.107692307692308,0.000941471834300957,0.0321823667448877,0.117647058823529,0.117647058823529,0,0.0704845814977974,0.137404580152672,0.108695652173913,0.127659574468085
0.181818181818182,0.0558659217877095,0.00111209964412811,0.0252161383285303,0.147540983606557,0,0,0.0825688073394495,0.181818181818182,0,0.162790697674419
0.117647058823529,0.0408163265306122,0.000862163847818909,0.0345721694036301,0.175824175824176,0.119402985074627,0,0.0633484162895928,0.208333333333333,0,0.19047619047619
0.0903954802259887,0.050314465408805,0.00268213986961082,0.0341139057531078,0.0977443609022556,0.0875,0,0.0338345864661654,0.100917431192661,0.0833333333333333,0.114537444933921
0.0369230769230769,0.0737327188940092,0.00125984251968504,0.0285714285714286,0.0328467153284672,0,0,0.0236686390532544,0.112676056338028,0,0.122448979591837
0.0125441003528028,0.0121654501216545,9.33576063109742e-05,0.022254275705749,0.014344262295082,0.049079754601227,0,0.0112359550561798,0.0105820105820106,0,0.0398724082934609
0.109090909090909,0.0353982300884956,0.00243109368827301,0.0480928689883914,0.122448979591837,0.0754716981132075,0,0.0180722891566265,0.0740740740740741,0,0.163934426229508
0.096969696969697,0.0683229813664596,0.0010119823010755,0.0301783264746228,0.105555555555556,0,0,0.031331592689295,0.108108108108108,0.0224719101123595,0.111553784860558
0,0.032967032967033,0.00214832521407607,0.0343915343915344,0.0677966101694915,0,0.00255308437764073,0.0273972602739726,0,0,0.0444444444444444
0.04642166344294,0.011214953271028,0.00153987015148993,0.0322794605350431,0.0636604774535809,0.0138888888888889,0,0.0375,0.0543478260869565,0,0.0928571428571429
0.0273972602739726,0.0404040404040404,0.00217035508432363,0.0279795534032822,0.056782334384858,0,0,0.0267857142857143,0.0634920634920635,0,0.0509554140127389
0.12621359223301,0.102564102564103,0.00112208958015148,0.0319148936170213,0.101479915433404,0,0,0.0606060606060606,0.164948453608247,0,0.143344709897611
0.08,0.0711462450592885,0.00214342720328355,0.0551500405515004,0.113636363636364,0,0,0.031496062992126,0.106382978723404,0,0.0909090909090909
0.0789252728799328,0.0908059023836549,0.00128227960819234,0.0203303684879288,0.0760869565217391,0.102449888641425,0,0.0666666666666667,0.0836965998256321,0.094017094017094,0.0821692686935086
0.108527131782946,0.104761904761905,0.00266719806244922,0.0747404844290657,0.123076923076923,0.0185185185185185,0,0.0610169491525424,0.118518518518519,0,0.13986013986014
0.0584988962472406,0.0984528832630098,0.00182550160546347,0.0298687584854428,0.0753138075313808,0.0950570342205323,0,0.0521327014218009,0.113082039911308,0.0650095602294455,0.11304347826087
0.117647058823529,0.0449438202247191,0.000749544919156227,0.0224239188467699,0.133333333333333,0,0,0.0207253886010363,0.163934426229508,0,0.151515151515152
0,0,0.00106314135157622,0.037940379403794,0,0,0,0.0273972602739726,0,0,0
0.0547945205479452,0.0344827586206897,0.00157342128354867,0.0435510887772194,0.115384615384615,0,0,0.0328767123287671,0.0506329113924051,0,0.104166666666667
